0,0
0.001,0.00219879892648199
0.002,0.00753849432900877
0.003,0.0160186099692915
0.004,0.027637469206788
0.005,0.0423909405352012
0.006,0.0602707199405751
0.007,0.0812621528278078
0.008,0.105341600901156
0.009,0.132473363370354
0.01,0.162606167461493
0.011,0.195669250701459
0.012,0.231568067055543
0.013,0.270179660937053
0.014,0.311347767536937
0.015,0.354877714940653
0.016,0.400531223127131
0.017,0.448021217095252
0.018,0.497006795821566
0.019,0.547088525146781
0.02,0.597804250458875
0.021,0.648625653412871
0.022,0.698955804882576
0.023,0.748127992590626
0.024,0.795406124835688
0.025,0.839987029558842
0.026,0.881004978501561
0.027,0.917538766969427
0.028,0.948621668062496
0.029,0.973254553335946
0.03,0.990422426819702
0.031,0.999114553327502
0.032,0.998348272436702
0.033,0.9871964742802
0.034,0.964818570917016
0.035,0.930494627074791
0.036,0.88366211731606
0.037,0.823954555627375
0.038,0.751241002484182
0.039,0.665665200300876
0.04,0.567682830079098
0.041,0.45809513200398
0.042,0.338076905509133
0.043,0.209196717470409
0.044,0.0734270206721315
0.045,-0.0668581596009733
0.046,-0.20890025209838
0.047,-0.349589971549644
0.048,-0.485519709935703
0.049,-0.613055735276304
0.05,-0.728430760604697
0.051,-0.827856575913162
0.052,-0.907655387394566
0.053,-0.964407299921234
0.054,-0.995110044148611
0.055,-0.997345639573231
0.056,-0.969447267942362
0.057,-0.910658294195355
0.058,-0.821274217776598
0.059,-0.702757482363961
0.06,-0.55781464196896
0.061,-0.390425502543872
0.062,-0.205814649402417
0.063,-0.0103573316313912
0.064,0.18858592682845
0.065,0.38290836113956
0.066,0.564067934145251
0.067,0.723463731576417
0.068,0.852865952006148
0.069,0.944882084837452
0.07,0.993436404405542
0.071,0.994234989542852
0.0720000000000001,0.945184600564098
0.0730000000000001,0.846731434045747
0.0740000000000001,0.702085545295478
0.0750000000000001,0.517299036971221
0.0760000000000001,0.301171305030317
0.0770000000000001,0.0649628831604553
0.0780000000000001,-0.178089322799955
0.0790000000000001,-0.413448705398291
0.0800000000000001,-0.626124902269783
0.0810000000000001,-0.801649437861713
0.0820000000000001,-0.927124790760995
0.0830000000000001,-0.992275742815048
0.0840000000000001,-0.990420518177825
0.0850000000000001,-0.919273138422002
0.0860000000000001,-0.781489198938098
0.0870000000000001,-0.5848761633166
0.0880000000000001,-0.342206973682279
0.0890000000000001,-0.0706022293044892
0.0900000000000001,0.209519581716248
0.0910000000000001,0.475884294798725
0.0920000000000001,0.706114434690468
0.0930000000000001,0.879667814347927
0.0940000000000001,0.979802567331223
0.0950000000000001,0.995383559904342
0.0960000000000001,0.922335147771723
0.0970000000000001,0.76455435788747
0.0980000000000001,0.53412915340305
0.0990000000000001,0.250758789984827
0.1,-0.059654821390193
0.101,-0.367189361333234
0.102,-0.640709265577028
0.103,-0.851058985868409
0.104,-0.974328085285189
0.105,-0.994824911209858
0.106,-0.907383570401269
0.107,-0.718661503798932
0.108,-0.447165214523964
0.109,-0.121866883510587
0.11,0.220564654085205
0.111,0.539714738909444
0.112,0.796173198041346
0.113,0.956550161132159
0.114,0.998124051303713
0.115,0.912463569427385
0.116,0.707430149079419
0.117,0.407125680841344
0.118,0.04959293665525
0.119,-0.317620803037695
0.12,-0.643600143488166
0.121,-0.881158764955244
0.122,-0.993930442064461
0.123,-0.962380925434062
0.124,-0.787718048063005
0.125,-0.492898192229755
0.126,-0.12030608609367
0.127,0.273819526436055
0.128,0.627597445243865
0.129,0.88322980870923
0.13,0.99674491595258
0.131,0.946101741244302
0.132,0.736116366802832
0.133,0.399075592291991
0.134,-0.00943846082603264
0.135,-0.419166082745598
0.136,-0.757030088699053
0.137,-0.960313929753285
0.138,-0.988794953501107
0.139,-0.833440288801748
0.14,-0.519709986848503
0.141,-0.10438713596944
0.142,0.333955714555626
0.143,0.70944673523065
0.144,0.945806589477208
0.145,0.992350155879151
0.146,0.835689365338296
0.147,0.504331139892031
0.148,0.0646415467456106
0.149,-0.391604644894587
0.15,-0.765988346401298
0.151,-0.974821872620819
0.152,-0.968513119860717
0.153,-0.744350732008019
0.154,-0.349273539672621
0.155,0.128753192039022
0.156,0.579536540974034
0.157,0.895853868511685
0.158,0.999391650259098
0.159,0.861106583668282
0.16,0.510554923664369
0.161,0.0310719466977091
0.162,-0.458953633906283
0.163,-0.83484553819226
0.164,-0.997636398573215
0.165,-0.901077399760668
0.166,-0.566118643211634
0.167,-0.0781111359579065
0.168,0.43365858133118
0.169,0.829621748344558
0.17,0.99823962089939
0.171,0.888459787109329
0.172,0.526666691219274
0.173,0.0122296011709768
0.174,-0.508425832327284
0.175,-0.882937350368187
0.176,-0.998006477132722
0.177,-0.814944980001321
0.178,-0.384332575736901
0.179,0.166033227393453
0.18,0.667790984230686
0.181,0.963239041839537
0.182,0.95571205767341
0.183,0.64285181015805
0.184,0.120923580185893
0.185,-0.442976526182906
0.186,-0.863512396270484
0.187,-0.998329175840299
0.188,-0.797670165765619
0.189,-0.324726039402131
0.19,0.262024116197904
0.191,0.760511847125156
0.192,0.994537296800366
0.193,0.877250760538304
0.194,0.445470544567381
0.195,-0.149285974255494
0.196,-0.692200009805135
0.197,-0.982298492667362
0.198,-0.907906808880678
0.199,-0.491797854800739
0.2,0.112856384873571
0.201,0.67686032149672
0.202,0.981284356807439
0.203,0.903513105354612
0.204,0.468933469784393
0.205,-0.154254288445953
0.206,-0.718030969457431
0.207,-0.992737866558913
0.208,-0.861901444166146
0.209,-0.374157617075234
0.21,0.271712566818576
0.211,0.805769358819524
0.212,0.999515831785553
0.213,0.765355643303968
0.214,0.199031474177619
0.215,-0.456445051599267
0.216,-0.913376368320455
0.217,-0.966041380348066
0.218,-0.585628909246037
0.219,0.0612349752135435
0.22,0.682621021685284
0.221,0.992042046750767
0.222,0.841841693987493
0.223,0.296660283906964
0.224,-0.390744495227457
0.225,-0.894456858547949
0.226,-0.970056133145919
0.227,-0.575655097625995
0.228,0.101616928132223
0.229,0.73123539744287
0.23,0.999574136567451
0.231,0.767774932035355
0.232,0.147064221225892
0.233,-0.550783748224404
0.234,-0.968053145534317
0.235,-0.885264188713065
0.236,-0.339830179027236
0.237,0.386404450854063
0.238,0.910022116185327
0.239,0.948512764611297
0.24,0.475575079484053
0.241,-0.257479247122201
0.242,-0.851890117761125
0.243,-0.977801094172547
0.244,-0.55988214967857
0.245,0.173468558739971
0.246,0.811132339167932
0.247,0.988746362093531
0.248,0.599290104130877
0.249,-0.138101135364823
0.25,-0.797320653772784
0.251,-0.990287534998365
0.252,-0.59778007323035
0.253,0.152396588449211
0.254,0.813331450226723
0.255,0.984011024534986
0.256,0.555187757147668
0.257,-0.215981532148559
0.258,-0.855814625954707
0.259,-0.964065076901021
0.26,-0.467263337730443
0.261,0.326555184130412
0.262,0.914652376148609
0.263,0.917526024221548
0.264,0.327391526175836
0.265,-0.477556738949309
0.266,-0.971724085859784
0.267,-0.825716511860709
0.268,-0.130263720923245
0.269,0.654364783375355
0.27,0.999946585683025
0.271,0.667519914674165
0.272,-0.122220788805478
0.273,-0.82997799865869
0.274,-0.964314617300934
0.275,-0.425956945732524
0.276,0.413181230233195
0.277,0.962222165836355
0.278,0.827307240450926
0.279,0.0987490192182316
0.28,-0.703007537858467
0.281,-0.99590856205916
0.282,-0.56091980094764
0.283,0.2883031946593
0.284,0.925950964793794
0.285,0.87421367082338
0.286,0.165672920332567
0.287,-0.669900139632271
0.288,-0.997760788365941
0.289,-0.562218744370588
0.29,0.307791727184287
0.291,0.941127301784435
0.292,0.841159393784101
0.293,0.0799776663759538
0.294,-0.746268297030203
0.295,-0.980602516000246
0.296,-0.43021315101796
0.297,0.468149415551055
0.298,0.988988831586923
0.299,0.704079399027655
0.3,-0.15953660239869
0.301,-0.893333601951273
0.302,-0.886281774794737
0.303,-0.138042016802251
0.304,0.728018235312653
0.305,0.979730950818691
0.306,0.397619531509295
0.307,-0.52644421391017
0.308,-0.998754824442405
0.309,-0.606053068217767
0.31,0.316149135596822
0.311,0.962904082192339
0.312,0.761087822589675
0.313,-0.116923083127508
0.314,-0.892343882322894
0.315,-0.867731189670626
0.316,-0.0589824500056355
0.317,0.805030469183665
0.318,0.934901466406464
0.319,0.205481687094461
0.32,-0.715409875246477
0.321,-0.972811210044032
0.322,-0.320849585678039
0.323,0.634191941330891
0.324,0.991182195285053
0.325,0.405959207607459
0.326,-0.568748946687754
0.327,-0.998180041153318
0.328,-0.462808934921946
0.329,0.523772748896681
0.33,0.999871144718831
0.331,0.493427298672838
0.332,-0.501932986945476
0.333,-0.999999999391983
0.334,-0.499153442599344
0.335,0.504376171648758
0.336,0.999924541762634
0.337,0.480257820051903
0.338,-0.530978736678432
0.339,-0.998606215118136
0.34,-0.435872100866435
0.341,0.580318423949376
0.342,0.992616923893027
0.343,0.364221526976827
0.344,-0.649367778149614
0.345,-0.976191821825134
0.346,-0.263180873794678
0.347,0.732954292757381
0.348,0.941422714883605
0.349,0.131190947023252
0.35,-0.823086811685437
0.351,-0.878747298033867
0.352,0.0314409034717864
0.353,0.908326039544829
0.354,0.777932753356501
0.355,-0.220894045433495
0.356,-0.973478183089774
0.357,-0.62975544478528
0.358,0.428005458966552
0.359,0.999998293241852
0.36,0.428506245121849
0.361,-0.636619748842981
0.362,-0.967562911340383
0.363,-0.175260913261258
0.364,0.822730531671256
0.365,0.857239654578452
0.366,-0.118487015732319
0.367,-0.955265964370979
0.368,-0.65644925888916
0.369,0.42772236011454
0.37,0.99947549562902
0.371,0.36538922120414
0.372,-0.712774267420075
0.373,-0.923654434669682
0.374,-0.00373094677930421
0.375,0.921989916403351
0.376,0.709186534160113
0.377,-0.384676814820457
0.378,-0.999945882019682
0.379,-0.362463056192826
0.38,0.732314745909076
0.381,0.901884539887307
0.382,-0.0747240666592865
0.383,-0.957105336114302
0.384,-0.612772005124652
0.385,0.521634432686869
0.386,0.982109975126657
0.387,0.165974365328262
0.388,-0.867923342680076
0.389,-0.764131385408305
0.39,0.346971663667622
0.391,0.999942554213558
0.392,0.323817549975673
0.393,-0.785618497992311
0.394,-0.842172515740401
0.395,0.236186106478659
0.396,0.995999550976923
0.397,0.402506440946773
0.398,-0.741235033428078
0.399,-0.869595069383274
0.4,0.199709980514775
0.401,0.993829210965351
0.402,0.40796195270891
0.403,-0.747735953985421
0.404,-0.856752517298833
0.405,0.239847671685508
0.406,0.998526224071232
0.407,0.340702533860765
0.408,-0.803354602534304
0.409,-0.798604607245222
0.41,0.354033149754225
0.411,0.996714986461978
0.412,0.195319560035264
0.413,-0.891067987534264
0.414,-0.676119265207738
0.415,0.531249981424138
0.416,0.956808550793343
0.417,-0.0330155936028303
0.418,-0.974616697280747
0.419,-0.463080996882548
0.42,0.742499825712995
0.421,0.832383236063522
0.422,-0.334571579040572
0.423,-0.995197927827703
0.424,-0.141453590563375
0.425,0.92912450469019
0.426,0.574870560891743
0.427,-0.665231371095051
0.428,-0.877391726885246
0.429,0.272637299593783
0.43,0.998487370646963
0.431,0.162253091961161
0.432,-0.929472705088416
0.433,-0.555959119690946
0.434,0.698085343791171
0.435,0.84335440210188
0.436,-0.356970692410491
0.437,-0.986272468531449
0.438,-0.0301057310259852
0.439,0.975246015148728
0.44,0.40106542099637
0.441,-0.825757268609925
0.442,-0.705185744252905
0.443,0.571079228854178
0.444,0.908686397899086
0.445,-0.253851638533605
0.446,-0.996322134285107
0.447,-0.0818439164049455
0.448,0.969767022886242
0.449,0.396744491043775
0.45,-0.843906827752911
0.451,-0.660463322817856
0.452,0.642179446780544
0.453,0.853330316689662
0.454,-0.391918261449751
0.455,-0.966360145727104
0.456,0.120364718850209
0.457,0.999877376481111
0.458,0.148288437227879
0.459,-0.961366222692231
0.46,-0.394724613179162
0.461,0.863048597120281
0.462,0.60529387689965
0.463,-0.719574457136441
0.464,-0.771972260806593
0.465,0.546071987718217
0.466,0.891740731128888
0.467,-0.356679268207001
0.468,-0.965629007177877
0.469,0.16357910960846
0.47,0.997631992746716
0.471,0.0235098273455069
0.472,-0.993654351149259
0.473,-0.197471225555282
0.474,0.960584502787152
0.475,0.353658510969707
0.476,-0.905551266331768
0.477,-0.489588249449836
0.478,0.835378665093903
0.479,0.604542643135651
0.48,-0.756228163454172
0.481,-0.699145631191501
0.482,0.673401858848262
0.483,0.774957747786053
0.484,-0.591272939855268
0.485,-0.834117425077945
0.486,0.513308684976399
0.487,0.879042220315819
0.488,-0.442154191386172
0.489,-0.912192920348685
0.49,0.379750033177352
0.491,0.935896446320725
0.492,-0.327462768180704
0.493,-0.952219423457249
0.494,0.286212714530599
0.495,0.962882546540603
0.496,-0.256588168598775
0.497,-0.969205823544827
0.498,0.238939004178834
0.499,0.972075870349084
0.5,-0.233445363856355
0.501,-0.971928232986087
0.502,0.240159053237939
0.503,0.968739927821448
0.504,-0.259016487453513
0.505,-0.962029815315758
0.506,0.28982287322648
0.507,0.950866933505121
0.508,-0.332208016220803
0.509,-0.933889423627505
0.51,0.385555005468621
0.511,0.909339091048101
0.512,-0.448904320536765
0.513,-0.875118827985725
0.514,0.520837885547765
0.515,0.828881872304203
0.516,-0.599350461113398
0.517,-0.768162874458431
0.518,0.681719635338424
0.519,0.690560554410333
0.52,-0.76439051533839
0.521,-0.593979793290046
0.522,0.842896774420183
0.523,0.476936677813297
0.524,-0.911845407572782
0.525,-0.338922655220862
0.526,0.964997418882559
0.527,0.180813063035677
0.528,-0.995479274875541
0.529,-0.00529073150421368
0.53,0.996158408666071
0.531,-0.18276237741686
0.532,-0.960208096439335
0.533,0.375971949638952
0.534,0.881870314981631
0.535,-0.564361291495284
0.536,-0.75739780428422
0.537,0.735522179231617
0.538,0.586117732587712
0.539,-0.875165951340905
0.54,-0.371510436354538
0.541,0.968137772267034
0.542,0.122142213815458
0.543,-0.999935508019809
0.544,0.147760249958713
0.545,0.958702916460968
0.546,-0.418341315236269
0.547,-0.837563914099334
0.548,0.665002640948886
0.549,0.637036849203676
0.55,-0.860341961377891
0.551,-0.367131502240395
0.552,0.977221210452469
0.553,0.0486155111140665
0.554,-0.992841988620221
0.555,0.287118947807185
